job_id,title,category,skills,responsibilities,keywords_raw,experience_level,years_required,source,skills_list,keywords_list,skills_clean,job_text,skills_raw,location,industry,Category
BNK002,Credit Analyst,BANKING,"Credit Assessment, Financial Modeling, Risk Analysis, Excel, Bloomberg, Loan Structuring, Regulatory Compliance, Report Writing, Communication",Assess creditworthiness; Analyze financial statements; Prepare credit reports; Monitor loan portfolios; Ensure compliance,credit analyst credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing,Mid,3,Naukri,"['Credit Assessment', 'Financial Modeling', 'Risk Analysis', 'Excel', 'Bloomberg', 'Loan Structuring', 'Regulatory Compliance', 'Report Writing', 'Communication']","['credit analyst', 'credit assessment', 'financial modeling', 'risk analysis', 'excel', 'bloomberg', 'loan structuring', 'regulatory compliance', 'report writing']",credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing communication,BANKING Credit Analyst credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing communication mid 3 years,"Credit Assessment, Financial Modeling, Risk Analysis, Excel, Bloomberg, Loan Structuring, Regulatory Compliance, Report Writing, Communication",,,TEACHER
DM003,Content Strategist,DIGITAL-MEDIA,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",Develop content strategy aligned to business goals; Create editorial calendars; Oversee content production; Measure content performance; Drive SEO improvements,content strategy SEO editorial analytics copywriting CMS,Mid,3,LinkedIn,"['Content Strategy', 'SEO', 'Editorial Planning', 'Analytics', 'Copywriting', 'CMS']","['content', 'strategy', 'SEO', 'editorial', 'analytics', 'copywriting', 'CMS']",content strategy seo editorial planning analytics copywriting cms,DIGITAL-MEDIA Content Strategist content strategy seo editorial planning analytics copywriting cms mid 3 years,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",,,TEACHER
TEA002,Primary School Teacher,TEACHER,"Child Development, Lesson Planning, Creative Teaching, Communication, Patience, MS Office, Activity Design, Phonics",Teach foundational subjects; Design age-appropriate activities; Monitor child development; Engage parents; Maintain records,primary teacher child development lesson planning creative communication patience ms office activity phonics,Junior,1,LinkedIn,"['Child Development', 'Lesson Planning', 'Creative Teaching', 'Communication', 'Patience', 'MS Office', 'Activity Design', 'Phonics']","['primary teacher', 'child development', 'lesson planning', 'creative', 'communication', 'patience', 'ms office', 'activity', 'phonics']",child development lesson planning creative teaching communication patience ms office activity design phonics,TEACHER Primary School Teacher child development lesson planning creative teaching communication patience ms office activity design phonics junior 1 year,"Child Development, Lesson Planning, Creative Teaching, Communication, Patience, MS Office, Activity Design, Phonics",,,ADVOCATE
IT003,DevOps Engineer,INFORMATION-TECHNOLOGY,"Docker, Kubernetes, CI/CD, Terraform, AWS, Linux, Python, Monitoring",Manage cloud infrastructure; Build and maintain CI/CD pipelines; Automate deployments; Monitor system health; Implement security best practices,devops docker kubernetes aws terraform cicd linux automation infrastructure,Mid,4,LinkedIn,"['Docker', 'Kubernetes', 'CI/CD', 'Terraform', 'AWS', 'Linux', 'Python', 'Monitoring']","['devops', 'docker', 'kubernetes', 'aws', 'terraform', 'cicd', 'linux', 'automation', 'infrastructure']",docker kubernetes ci/cd terraform aws linux python monitoring,INFORMATION-TECHNOLOGY DevOps Engineer docker kubernetes ci/cd terraform aws linux python monitoring mid 4 years,"Docker, Kubernetes, CI/CD, Terraform, AWS, Linux, Python, Monitoring",,,ADVOCATE
APP005,Head of Design – Apparel,APPAREL,"Creative Direction, Range Planning, Team Leadership, CAD, Trend Forecasting, Brand Identity",Lead seasonal design direction; Manage design team; Build commercial range plans; Present collections to stakeholders; Develop brand aesthetic,head design apparel creative direction leadership trend forecasting brand range,Senior,10,LinkedIn,"['Creative Direction', 'Range Planning', 'Team Leadership', 'CAD', 'Trend Forecasting', 'Brand Identity']","['head', 'design', 'apparel', 'creative', 'direction', 'leadership', 'trend', 'forecasting', 'brand', 'range']",creative direction range planning team leadership cad trend forecasting brand identity,APPAREL Head of Design – Apparel creative direction range planning team leadership cad trend forecasting brand identity senior 10 years,"Creative Direction, Range Planning, Team Leadership, CAD, Trend Forecasting, Brand Identity",,,HR
CON002,IT Consultant,CONSULTANT,"Systems Analysis, IT Strategy, Cloud Solutions, Project Management, ITIL, Cybersecurity, Communication, Vendor Management, SQL",Assess IT infrastructure; Recommend solutions; Manage implementations; Advise on IT strategy; Support digital transformation,it consultant systems analysis it strategy cloud solutions project management itil cybersecurity vendor management sql,Senior,6,Naukri,"['Systems Analysis', 'IT Strategy', 'Cloud Solutions', 'Project Management', 'ITIL', 'Cybersecurity', 'Communication', 'Vendor Management', 'SQL']","['it consultant', 'systems analysis', 'it strategy', 'cloud solutions', 'project management', 'itil', 'cybersecurity', 'vendor management', 'sql']",systems analysis it strategy cloud solutions project management itil cybersecurity communication vendor management sql,CONSULTANT IT Consultant systems analysis it strategy cloud solutions project management itil cybersecurity communication vendor management sql senior 6 years,"Systems Analysis, IT Strategy, Cloud Solutions, Project Management, ITIL, Cybersecurity, Communication, Vendor Management, SQL",,,INFORMATION-TECHNOLOGY
CHF004,Commis Chef,CHEF,"Basic Culinary Techniques, Knife Skills, Food Hygiene, Mise en Place, Stock Preparation",Assist with food preparation; Maintain cleanliness and hygiene; Follow recipes accurately; Prepare mise en place; Support all sections of the kitchen,commis chef culinary food preparation hygiene mise en place kitchen,Junior,0,Indeed,"['Basic Culinary Techniques', 'Knife Skills', 'Food Hygiene', 'Mise en Place', 'Stock Preparation']","['commis', 'chef', 'culinary', 'food', 'preparation', 'hygiene', 'mise', 'en', 'place', 'kitchen']",basic culinary techniques knife skills food hygiene mise en place stock preparation,CHEF Commis Chef basic culinary techniques knife skills food hygiene mise en place stock preparation junior 0 years,"Basic Culinary Techniques, Knife Skills, Food Hygiene, Mise en Place, Stock Preparation",,,ADVOCATE
HR001,HR Business Partner,HR,"Employee Relations, HR Strategy, Talent Management, Organisational Design, Coaching, Employment Law",Partner with business leaders to align HR strategy; Manage complex employee relations cases; Support organisational design; Drive talent programmes; Ensure policy compliance,HR business partner employee relations talent management organisational design coaching,Senior,7,LinkedIn,"['Employee Relations', 'HR Strategy', 'Talent Management', 'Organisational Design', 'Coaching', 'Employment Law']","['HR', 'business', 'partner', 'employee', 'relations', 'talent', 'management', 'organisational', 'design', 'coaching']",employee relations hr strategy talent management organisational design coaching employment law,HR HR Business Partner employee relations hr strategy talent management organisational design coaching employment law senior 7 years,"Employee Relations, HR Strategy, Talent Management, Organisational Design, Coaching, Employment Law",,,ADVOCATE
ENG004,Graduate Engineer,ENGINEERING,"Engineering Fundamentals, AutoCAD, MATLAB, Problem Solving, Technical Report Writing, Teamwork",Support senior engineers on projects; Conduct design calculations; Prepare technical documentation; Assist in site inspections; Learn and apply engineering standards,graduate engineer design calculations technical documentation engineering standards,Junior,0,Indeed,"['Engineering Fundamentals', 'AutoCAD', 'MATLAB', 'Problem Solving', 'Technical Report Writing', 'Teamwork']","['graduate', 'engineer', 'design', 'calculations', 'technical', 'documentation', 'engineering', 'standards']",engineering fundamentals autocad matlab problem solving technical report writing teamwork,ENGINEERING Graduate Engineer engineering fundamentals autocad matlab problem solving technical report writing teamwork junior 0 years,"Engineering Fundamentals, AutoCAD, MATLAB, Problem Solving, Technical Report Writing, Teamwork",,,ADVOCATE
FIT004,Strength and Conditioning Coach,FITNESS,"Strength Training, Periodisation, Athlete Assessment, Sports Science, Recovery Protocols, Video Analysis",Design strength and conditioning programmes for athletes; Monitor athlete performance; Analyse training data; Collaborate with medical staff; Implement injury prevention protocols,strength conditioning athlete training periodisation sports science recovery,Mid,4,LinkedIn,"['Strength Training', 'Periodisation', 'Athlete Assessment', 'Sports Science', 'Recovery Protocols', 'Video Analysis']","['strength', 'conditioning', 'athlete', 'training', 'periodisation', 'sports', 'science', 'recovery']",strength training periodisation athlete assessment sports science recovery protocols video analysis,FITNESS Strength and Conditioning Coach strength training periodisation athlete assessment sports science recovery protocols video analysis mid 4 years,"Strength Training, Periodisation, Athlete Assessment, Sports Science, Recovery Protocols, Video Analysis",,,HR
AUTO001,Automotive Engineer,AUTOMOBILE,"CAD, MATLAB, Vehicle Dynamics, Engine Design, AutoCAD, CATIA, Project Management, Mechanical Engineering, Testing & Validation",Design vehicle systems; Test components; Troubleshoot engineering issues; Collaborate with production teams; Write technical reports,automotive engineer cad matlab vehicle dynamics engine design autocad catia project management mechanical testing,Mid,4,LinkedIn,"['CAD', 'MATLAB', 'Vehicle Dynamics', 'Engine Design', 'AutoCAD', 'CATIA', 'Project Management', 'Mechanical Engineering', 'Testing & Validation']","['automotive engineer', 'cad', 'matlab', 'vehicle dynamics', 'engine design', 'autocad', 'catia', 'project management', 'mechanical engineering', 'testing']",cad matlab vehicle dynamics engine design autocad catia project management mechanical engineering testing validation,AUTOMOBILE Automotive Engineer cad matlab vehicle dynamics engine design autocad catia project management mechanical engineering testing validation mid 4 years,"CAD, MATLAB, Vehicle Dynamics, Engine Design, AutoCAD, CATIA, Project Management, Mechanical Engineering, Testing & Validation",,,DESIGNER
DES002,Graphic Designer,DESIGNER,"Adobe Creative Suite, Typography, Branding, Print Design, Logo Design, Illustration, InDesign, Corel Draw",Create visual content; Develop brand identities; Design print and digital materials; Present design concepts to clients,graphic design branding typography logo print digital creative suite illustrator,Junior,1,Indeed,"['Adobe Creative Suite', 'Typography', 'Branding', 'Print Design', 'Logo Design', 'Illustration', 'InDesign', 'Corel Draw']","['graphic design', 'branding', 'typography', 'logo', 'print', 'digital', 'creative suite', 'illustrator']",adobe creative suite typography branding print design logo design illustration indesign corel draw,DESIGNER Graphic Designer adobe creative suite typography branding print design logo design illustration indesign corel draw junior 1 year,"Adobe Creative Suite, Typography, Branding, Print Design, Logo Design, Illustration, InDesign, Corel Draw",,,INFORMATION-TECHNOLOGY
AVI005,Director of Flight Operations,AVIATION,"Flight Operations, EASA/FAA Regulations, Fleet Management, Strategic Planning, Leadership, AOC Compliance",Oversee all flight operations; Ensure regulatory compliance; Manage fleet and crew resources; Drive operational efficiency; Report to airline board,flight operations director EASA FAA fleet management leadership AOC strategic,Senior,12,LinkedIn,"['Flight Operations', 'EASA/FAA Regulations', 'Fleet Management', 'Strategic Planning', 'Leadership', 'AOC Compliance']","['flight', 'operations', 'director', 'EASA', 'FAA', 'fleet', 'management', 'leadership', 'AOC', 'strategic']",flight operations easa/faa regulations fleet management strategic planning leadership aoc compliance,AVIATION Director of Flight Operations flight operations easa/faa regulations fleet management strategic planning leadership aoc compliance senior 12 years,"Flight Operations, EASA/FAA Regulations, Fleet Management, Strategic Planning, Leadership, AOC Compliance",,,INFORMATION-TECHNOLOGY
